nt_book,nt_chap,nt_verse,lxx_chap,lxx_verse,votes,nt_v6_ref,lxx_v6_ref
Heb,1,11,9,6,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.6
Heb,1,11,9,7,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.7
Heb,1,11,9,8,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.8
Heb,1,11,9,9,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.9
Heb,1,11,9,10,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.10
Heb,1,11,9,11,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.11
Heb,1,11,9,12,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.12
Heb,1,11,9,13,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.13
Heb,1,11,9,14,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.14
Heb,1,11,9,15,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.15
Heb,1,11,9,16,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.16
Heb,1,11,9,17,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.17
Heb,1,11,9,18,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.18
Heb,1,11,9,19,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.19
Heb,1,11,9,20,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.20
Heb,1,11,9,21,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.21
Heb,1,11,9,22,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.22
Heb,1,11,9,23,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.23
Heb,1,11,9,24,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.24
Heb,1,11,9,25,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.25
Heb,1,11,9,26,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.26
Heb,1,11,9,27,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.27
Heb,1,11,9,28,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.28
Heb,1,11,9,29,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.29
Heb,1,11,9,30,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.30
Heb,1,11,9,31,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.31
Heb,1,11,9,32,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.32
Heb,1,11,9,33,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.33
Heb,1,11,9,34,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.34
Heb,1,11,9,35,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.35
Heb,1,11,9,36,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.36
Heb,1,11,9,37,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.37
Heb,1,11,9,38,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.38
Heb,1,13,20,8,4,novum_testamentum.ad_hebraeos.1.13,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.20.8
Heb,1,13,20,9,4,novum_testamentum.ad_hebraeos.1.13,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.20.9
Heb,2,9,20,3,4,novum_testamentum.ad_hebraeos.2.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.20.3
Heb,2,9,20,4,4,novum_testamentum.ad_hebraeos.2.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.20.4
Heb,2,9,20,5,4,novum_testamentum.ad_hebraeos.2.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.20.5
Heb,2,12,110,1,4,novum_testamentum.ad_hebraeos.2.12,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.110.1
Heb,2,15,32,19,4,novum_testamentum.ad_hebraeos.2.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.32.19
Heb,3,8,105,14,4,novum_testamentum.ad_hebraeos.3.8,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.105.14
Heb,3,10,77,8,4,novum_testamentum.ad_hebraeos.3.10,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.77.8
Heb,3,10,66,2,4,novum_testamentum.ad_hebraeos.3.10,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.66.2
Heb,3,16,77,17,4,novum_testamentum.ad_hebraeos.3.16,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.77.17
Heb,6,6,50,10,4,novum_testamentum.ad_hebraeos.6.6,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.50.10
Heb,6,18,61,8,4,novum_testamentum.ad_hebraeos.6.18,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.61.8
Heb,6,19,41,5,4,novum_testamentum.ad_hebraeos.6.19,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.41.5
Heb,8,1,109,1,4,novum_testamentum.ad_hebraeos.8.1,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.109.1
Heb,8,12,64,3,4,novum_testamentum.ad_hebraeos.8.12,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.64.3
Heb,9,5,98,1,4,novum_testamentum.ad_hebraeos.9.5,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.98.1
Heb,9,5,79,1,4,novum_testamentum.ad_hebraeos.9.5,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.79.1
Heb,10,39,43,18,4,novum_testamentum.ad_hebraeos.10.39,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.43.18
Heb,11,25,72,18,4,novum_testamentum.ad_hebraeos.11.25,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.72.18
Heb,11,25,72,19,4,novum_testamentum.ad_hebraeos.11.25,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.72.19
Heb,11,25,72,20,4,novum_testamentum.ad_hebraeos.11.25,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.72.20
Heb,11,26,88,50,4,novum_testamentum.ad_hebraeos.11.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.88.50
Heb,11,26,88,51,4,novum_testamentum.ad_hebraeos.11.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.88.51
Heb,11,33,143,10,4,novum_testamentum.ad_hebraeos.11.33,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.143.10
Heb,12,10,16,15,4,novum_testamentum.ad_hebraeos.12.10,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.16.15
Heb,12,23,95,13,4,novum_testamentum.ad_hebraeos.12.23,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.95.13
Heb,13,4,49,16,4,novum_testamentum.ad_hebraeos.13.4,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.49.16
Heb,13,4,49,17,4,novum_testamentum.ad_hebraeos.13.4,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.49.17
Heb,13,4,49,18,4,novum_testamentum.ad_hebraeos.13.4,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.49.18
Heb,13,4,49,19,4,novum_testamentum.ad_hebraeos.13.4,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.49.19
Heb,13,4,49,20,4,novum_testamentum.ad_hebraeos.13.4,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.49.20
Heb,13,4,49,21,4,novum_testamentum.ad_hebraeos.13.4,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.49.21
Heb,13,4,49,22,4,novum_testamentum.ad_hebraeos.13.4,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.49.22
Heb,13,15,17,49,4,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.17.49
Heb,13,15,117,19,4,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.117.19
Heb,13,21,137,8,4,novum_testamentum.ad_hebraeos.13.21,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.137.8
Heb,1,2,2,6,3,novum_testamentum.ad_hebraeos.1.2,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.2.6
Heb,1,2,2,7,3,novum_testamentum.ad_hebraeos.1.2,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.2.7
Heb,1,2,2,8,3,novum_testamentum.ad_hebraeos.1.2,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.2.8
Heb,1,2,2,9,3,novum_testamentum.ad_hebraeos.1.2,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.2.9
Heb,1,9,10,5,3,novum_testamentum.ad_hebraeos.1.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.10.5
Heb,1,9,32,5,3,novum_testamentum.ad_hebraeos.1.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.32.5
Heb,1,9,88,20,3,novum_testamentum.ad_hebraeos.1.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.88.20
Heb,1,11,89,2,3,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.89.2
Heb,2,2,67,17,3,novum_testamentum.ad_hebraeos.2.2,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.67.17
Heb,2,8,2,6,3,novum_testamentum.ad_hebraeos.2.8,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.2.6
Heb,2,13,17,2,3,novum_testamentum.ad_hebraeos.2.13,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.17.2
Heb,2,13,35,7,3,novum_testamentum.ad_hebraeos.2.13,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.35.7
Heb,2,13,35,8,3,novum_testamentum.ad_hebraeos.2.13,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.35.8
Heb,2,15,72,19,3,novum_testamentum.ad_hebraeos.2.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.72.19
Heb,3,6,2,12,3,novum_testamentum.ad_hebraeos.3.6,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.2.12
Heb,3,11,94,11,3,novum_testamentum.ad_hebraeos.3.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.94.11
Heb,4,8,77,55,3,novum_testamentum.ad_hebraeos.4.8,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.77.55
Heb,4,9,46,9,3,novum_testamentum.ad_hebraeos.4.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.46.9
Heb,7,2,44,4,3,novum_testamentum.ad_hebraeos.7.2,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.44.4
Heb,7,2,44,5,3,novum_testamentum.ad_hebraeos.7.2,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.44.5
Heb,7,2,44,6,3,novum_testamentum.ad_hebraeos.7.2,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.44.6
Heb,7,2,44,7,3,novum_testamentum.ad_hebraeos.7.2,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.44.7
Heb,7,2,84,10,3,novum_testamentum.ad_hebraeos.7.2,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.84.10
Heb,7,2,84,11,3,novum_testamentum.ad_hebraeos.7.2,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.84.11
Heb,7,25,67,31,3,novum_testamentum.ad_hebraeos.7.25,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.67.31
Heb,7,25,67,32,3,novum_testamentum.ad_hebraeos.7.25,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.67.32
Heb,7,28,109,4,3,novum_testamentum.ad_hebraeos.7.28,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.109.4
Heb,8,1,103,1,3,novum_testamentum.ad_hebraeos.8.1,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.103.1
Heb,8,1,44,3,3,novum_testamentum.ad_hebraeos.8.1,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.44.3
Heb,8,1,44,4,3,novum_testamentum.ad_hebraeos.8.1,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.44.4
Heb,8,1,20,5,3,novum_testamentum.ad_hebraeos.8.1,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.20.5
Heb,8,9,76,20,3,novum_testamentum.ad_hebraeos.8.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.76.20
Heb,8,9,104,43,3,novum_testamentum.ad_hebraeos.8.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.104.43
Heb,8,9,77,57,3,novum_testamentum.ad_hebraeos.8.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.77.57
Heb,8,9,77,10,3,novum_testamentum.ad_hebraeos.8.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.77.10
Heb,8,9,77,11,3,novum_testamentum.ad_hebraeos.8.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.77.11
Heb,9,9,50,16,3,novum_testamentum.ad_hebraeos.9.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.50.16
Heb,9,9,50,17,3,novum_testamentum.ad_hebraeos.9.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.50.17
Heb,9,9,50,18,3,novum_testamentum.ad_hebraeos.9.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.50.18
Heb,9,9,50,19,3,novum_testamentum.ad_hebraeos.9.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.50.19
Heb,9,13,50,7,3,novum_testamentum.ad_hebraeos.9.13,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.50.7
Heb,9,15,36,18,3,novum_testamentum.ad_hebraeos.9.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.36.18
Heb,9,24,67,18,3,novum_testamentum.ad_hebraeos.9.24,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.67.18
Heb,10,33,73,22,3,novum_testamentum.ad_hebraeos.10.33,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.73.22
Heb,11,23,55,4,3,novum_testamentum.ad_hebraeos.11.23,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.55.4
Heb,11,26,36,16,3,novum_testamentum.ad_hebraeos.11.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.36.16
Heb,11,29,65,6,3,novum_testamentum.ad_hebraeos.11.29,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.65.6
Heb,11,33,17,32,3,novum_testamentum.ad_hebraeos.11.33,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.17.32
Heb,11,33,17,33,3,novum_testamentum.ad_hebraeos.11.33,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.17.33
Heb,11,33,17,34,3,novum_testamentum.ad_hebraeos.11.33,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.17.34
Heb,11,33,90,13,3,novum_testamentum.ad_hebraeos.11.33,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.90.13
Heb,11,38,141,1,3,novum_testamentum.ad_hebraeos.11.38,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.141.1
Heb,11,38,141,2,3,novum_testamentum.ad_hebraeos.11.38,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.141.2
Heb,11,38,141,3,3,novum_testamentum.ad_hebraeos.11.38,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.141.3
Heb,11,38,141,4,3,novum_testamentum.ad_hebraeos.11.38,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.141.4
Heb,11,38,141,5,3,novum_testamentum.ad_hebraeos.11.38,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.141.5
Heb,11,38,141,6,3,novum_testamentum.ad_hebraeos.11.38,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.141.6
Heb,11,38,141,7,3,novum_testamentum.ad_hebraeos.11.38,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.141.7
Heb,12,6,72,14,3,novum_testamentum.ad_hebraeos.12.6,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.72.14
Heb,12,6,72,15,3,novum_testamentum.ad_hebraeos.12.6,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.72.15
Heb,12,22,86,3,3,novum_testamentum.ad_hebraeos.12.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.86.3
Heb,12,22,131,13,3,novum_testamentum.ad_hebraeos.12.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.131.13
Heb,12,22,131,14,3,novum_testamentum.ad_hebraeos.12.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.131.14
Heb,12,22,2,6,3,novum_testamentum.ad_hebraeos.12.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.2.6
Heb,12,22,83,2,3,novum_testamentum.ad_hebraeos.12.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.83.2
Heb,12,23,97,9,3,novum_testamentum.ad_hebraeos.12.23,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.97.9
Heb,13,15,135,1,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.1
Heb,13,15,135,2,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.2
Heb,13,15,135,3,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.3
Heb,13,15,135,4,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.4
Heb,13,15,135,5,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.5
Heb,13,15,135,6,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.6
Heb,13,15,135,7,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.7
Heb,13,15,135,8,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.8
Heb,13,15,135,9,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.9
Heb,13,15,135,10,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.10
Heb,13,15,135,11,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.11
Heb,13,15,135,12,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.12
Heb,13,15,135,13,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.13
Heb,13,15,135,14,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.14
Heb,13,15,135,15,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.15
Heb,13,15,135,16,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.16
Heb,13,15,135,17,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.17
Heb,13,15,135,18,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.18
Heb,13,15,135,19,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.19
Heb,13,15,135,20,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.20
Heb,13,15,135,21,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.21
Heb,13,15,135,22,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.22
Heb,13,15,135,23,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.23
Heb,13,15,135,24,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.24
Heb,13,15,135,25,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.25
Heb,13,15,135,26,3,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.135.26
Heb,1,8,71,1,2,novum_testamentum.ad_hebraeos.1.8,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.71.1
Heb,1,8,71,2,2,novum_testamentum.ad_hebraeos.1.8,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.71.2
Heb,1,8,71,3,2,novum_testamentum.ad_hebraeos.1.8,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.71.3
Heb,1,8,71,4,2,novum_testamentum.ad_hebraeos.1.8,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.71.4
Heb,1,9,88,26,2,novum_testamentum.ad_hebraeos.1.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.88.26
Heb,1,9,2,6,2,novum_testamentum.ad_hebraeos.1.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.2.6
Heb,1,9,2,2,2,novum_testamentum.ad_hebraeos.1.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.2.2
Heb,1,9,39,8,2,novum_testamentum.ad_hebraeos.1.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.39.8
Heb,1,9,36,28,2,novum_testamentum.ad_hebraeos.1.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.36.28
Heb,1,11,28,10,2,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.28.10
Heb,2,12,21,25,2,novum_testamentum.ad_hebraeos.2.12,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.21.25
Heb,2,13,126,3,2,novum_testamentum.ad_hebraeos.2.13,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.126.3
