filename,author,work,era,meter,genre,confidence
adamnan.de_locis_santis.tess,adamnan,de_locis_santis,Early Medieval,prose,technical,auto
aethelwulf.carmen_de_abbatibus.tess,aethelwulf,carmen_de_abbatibus,Carolingian,unknown,medieval,auto
agius_of_corvey.epicedium_hathumodae.tess,agius_of_corvey,epicedium_hathumodae,Carolingian,unknown,medieval,auto
agius_of_corvey.versus_computistici.tess,agius_of_corvey,versus_computistici,Carolingian,unknown,medieval,auto
agnellus_ravennatis.liber_pontificalis.tess,agnellus_ravennatis,liber_pontificalis,Carolingian,prose,historiography,auto
aimoin_of_saint_germain.carmen_de_translatione_vincentii.tess,aimoin_of_saint_germain,carmen_de_translatione_vincentii,Carolingian,unknown,medieval,auto
alcuin.carmina.part.1.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.10.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.102.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.11.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.111.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.112.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.113.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.115.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.116.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.118.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.119.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.12.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.120.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.121.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.122.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.123.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.124.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.13.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.14.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.15.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.16.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.17.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.18.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.19.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.2.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.20.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.21.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.22.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.23.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.24.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.25.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.26.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.27.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.28.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.3.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.31.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.32.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.34.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.35.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.36.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.37.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.38.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.39.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.4.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.40.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.41.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.42.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.43.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.44.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.45.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.46.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.47.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.48.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.49.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.5.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.50.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.52.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.53.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.54.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.57.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.58.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.59.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.6.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.60.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.61.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.62.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.67.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.68.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.69.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.7.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.72.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.73.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.74.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.77.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.78.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.79.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.8.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.81.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.82.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.84.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.86.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.87.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.9.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.93.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.94.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.95.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.part.97.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina.tess,alcuin,carmina,Carolingian,unknown,medieval,auto
alcuin.carmina_rhytmica.tess,alcuin,carmina_rhytmica,Carolingian,unknown,medieval,auto
amalarius.versus_marini.tess,amalarius,versus_marini,Carolingian,unknown,medieval,auto
ambrose.apologia_altera_prophetae_david.tess,ambrose,apologia_altera_prophetae_david,Late Antique,prose,theology,auto
ambrose.apologia_david_altera.tess,ambrose,apologia_david_altera,Late Antique,prose,theology,auto
ambrose.apologia_prophetae_david_ad_theodosium_a.tess,ambrose,apologia_prophetae_david_ad_theodosium_a,Late Antique,prose,theology,auto
ambrose.de_apologia_david.tess,ambrose,de_apologia_david,Late Antique,prose,theology,auto
ambrose.de_benedictionibus_patriarcharum_liber_u.tess,ambrose,de_benedictionibus_patriarcharum_liber_u,Late Antique,prose,theology,auto
ambrose.de_cain.tess,ambrose,de_cain,Late Antique,prose,theology,auto
ambrose.de_cain_et_abel.tess,ambrose,de_cain_et_abel,Late Antique,prose,theology,auto
ambrose.de_fuga_saeculi.tess,ambrose,de_fuga_saeculi,Late Antique,prose,theology,auto
ambrose.de_helia_et_ieiunio.tess,ambrose,de_helia_et_ieiunio,Late Antique,prose,theology,auto
ambrose.de_iacob.tess,ambrose,de_iacob,Late Antique,prose,theology,auto
ambrose.de_interpellatione_iob_et_david.tess,ambrose,de_interpellatione_iob_et_david,Late Antique,prose,theology,auto
ambrose.de_ioseph.tess,ambrose,de_ioseph,Late Antique,prose,theology,auto
ambrose.de_joseph.tess,ambrose,de_joseph,Late Antique,prose,theology,auto
ambrose.de_mysteriis.tess,ambrose,de_mysteriis,Late Antique,prose,theology,auto
ambrose.de_nabuthae.tess,ambrose,de_nabuthae,Late Antique,prose,theology,auto
ambrose.de_noe.tess,ambrose,de_noe,Late Antique,prose,theology,auto
ambrose.de_paradiso.tess,ambrose,de_paradiso,Late Antique,prose,theology,auto
ambrose.de_patriarchis.tess,ambrose,de_patriarchis,Late Antique,prose,theology,auto
ambrose.de_tobia.tess,ambrose,de_tobia,Late Antique,prose,theology,auto
ambrose.epistula_ad_sororem.tess,ambrose,epistula_ad_sororem,Late Antique,prose,epistolary,auto
ambrose.epistulae_variae.tess,ambrose,epistulae_variae,Late Antique,prose,epistolary,auto
ambrose.exameron.tess,ambrose,exameron,Late Antique,prose,theology,auto
ambrose.exlanatio_super_psalmos_xii.tess,ambrose,exlanatio_super_psalmos_xii,Late Antique,prose,theology,auto
ambrose.explanatio_psalmorum_xii.tess,ambrose,explanatio_psalmorum_xii,Late Antique,prose,theology,auto
ambrose.expositio_de_psalmo_cxviii.tess,ambrose,expositio_de_psalmo_cxviii,Late Antique,prose,theology,auto
ambrose.expositio_evangelii_secundum_lucan.tess,ambrose,expositio_evangelii_secundum_lucan,Late Antique,prose,theology,auto
ambrose.expositio_psalmi_cxviii.tess,ambrose,expositio_psalmi_cxviii,Late Antique,prose,theology,auto
ambrose.hexameron.tess,ambrose,hexameron,Late Antique,prose,theology,auto
ambrosiaster.pseudo_augustini_quaestiones_veteris_et.tess,ambrosiaster,pseudo_augustini_quaestiones_veteris_et,Late Antique,prose,theology,auto
ammianus.rerum_gestarum.part.14.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.15.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.16.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.17.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.18.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.19.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.20.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.21.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.22.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.23.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.24.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.25.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.26.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.27.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.28.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.29.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.30.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.part.31.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
ammianus.rerum_gestarum.tess,ammianus,rerum_gestarum,Late Antique,prose,historiography,auto
angilbert_carmina.tess,angilbert_carmina,,Carolingian,unknown,medieval,auto
angilbert_versus.tess,angilbert_versus,,Carolingian,unknown,medieval,auto
angilbertus_miles.versus_de_fontaneto.tess,angilbertus_miles,versus_de_fontaneto,Carolingian,unknown,medieval,auto
anonymi.planctus_de_obitu_Karoli.tess,anonymi,planctus_de_obitu_Karoli,Unknown,unknown,medieval,auto
anonymous.breviarius_de_hierosolyma.tess,anonymous,breviarius_de_hierosolyma,Unknown,prose,technical,auto
anonymous.itinerarium_hierosolymitanum.tess,anonymous,itinerarium_hierosolymitanum,Unknown,prose,technical,auto
anonymous.laudes_domini.tess,anonymous,laudes_domini,Unknown,unknown,medieval,auto
anonymous.s_silviae_peregrinatio.tess,anonymous,s_silviae_peregrinatio,Unknown,prose,technical,auto
anonymous_pilgrim_of_piacenza.itinerarium.tess,anonymous_pilgrim_of_piacenza,itinerarium,Late Antique,prose,technical,auto
anonymus.carmen_ad_agobardum.tess,anonymus,carmen_ad_agobardum,Unknown,unknown,medieval,auto
anonymus.carmen_ad_ludovicum_pium.tess,anonymus,carmen_ad_ludovicum_pium,Unknown,unknown,medieval,auto
anonymus.carmen_de_aquilegia.tess,anonymus,carmen_de_aquilegia,Unknown,unknown,medieval,auto
anonymus.carmen_de_compoti_ratione.tess,anonymus,carmen_de_compoti_ratione,Unknown,unknown,medieval,auto
anonymus.carmen_de_conversione_saxonum.tess,anonymus,carmen_de_conversione_saxonum,Unknown,unknown,medieval,auto
anonymus.carmen_de_exordio_francorum.tess,anonymus,carmen_de_exordio_francorum,Unknown,unknown,medieval,auto
anonymus.carmen_de_nynia_episcopo.tess,anonymus,carmen_de_nynia_episcopo,Unknown,unknown,medieval,auto
anonymus.carmen_de_pippino.tess,anonymus,carmen_de_pippino,Unknown,unknown,medieval,auto
anonymus.carmen_de_temporum_ratione.tess,anonymus,carmen_de_temporum_ratione,Unknown,unknown,medieval,auto
anonymus.carmen_de_timone_comite.tess,anonymus,carmen_de_timone_comite,Unknown,unknown,medieval,auto
anonymus.carmina_augiensia.tess,anonymus,carmina_augiensia,Unknown,unknown,medieval,auto
anonymus.carmina_bibliothecarum_et_psalteriorum.tess,anonymus,carmina_bibliothecarum_et_psalteriorum,Unknown,unknown,medieval,auto
anonymus.carmina_cenomanensia.tess,anonymus,carmina_cenomanensia,Unknown,unknown,medieval,auto
anonymus.carmina_de_ludovico_ii.tess,anonymus,carmina_de_ludovico_ii,Unknown,unknown,medieval,auto
anonymus.carmina_libris_saec_viii_adiecta.tess,anonymus,carmina_libris_saec_viii_adiecta,Unknown,unknown,medieval,auto
anonymus.corneli_translationes.tess,anonymus,corneli_translationes,Unknown,unknown,medieval,auto
anonymus.hymnus_nynie_episcopi.tess,anonymus,hymnus_nynie_episcopi,Unknown,unknown,medieval,auto
anonymus.karolus_magnus_et_leo_papa.tess,anonymus,karolus_magnus_et_leo_papa,Unknown,unknown,medieval,auto
anonymus.laudes_mediolanensis_civitatis.tess,anonymus,laudes_mediolanensis_civitatis,Unknown,unknown,medieval,auto
anonymus.laudes_veronensis_civitatis.tess,anonymus,laudes_veronensis_civitatis,Unknown,unknown,medieval,auto
anonymus.tituli_metrici_saeculi_viii.tess,anonymus,tituli_metrici_saeculi_viii,Unknown,unknown,medieval,auto
anonymus.translatio_sancti_mercurii.tess,anonymus,translatio_sancti_mercurii,Unknown,unknown,medieval,auto
anonymus.translatio_xii_martyrum.tess,anonymus,translatio_xii_martyrum,Unknown,unknown,medieval,auto
anonymus.versus_ad_ebonem_remensem.tess,anonymus,versus_ad_ebonem_remensem,Unknown,unknown,medieval,auto
anonymus.versus_de_eversione_monasterii_glonnensis.tess,anonymus,versus_de_eversione_monasterii_glonnensis,Unknown,unknown,medieval,auto
apuleius.apologia.tess,apuleius,apologia,Later Imperial,prose,philosophy,auto
apuleius.de_deo_socratis.tess,apuleius,de_deo_socratis,Later Imperial,prose,philosophy,auto
apuleius.florida.tess,apuleius,florida,Later Imperial,prose,satire,auto
apuleius.metamorphoses.part.1.tess,apuleius,metamorphoses,Later Imperial,prose,satire,auto
apuleius.metamorphoses.part.10.tess,apuleius,metamorphoses,Later Imperial,prose,satire,auto
apuleius.metamorphoses.part.11.tess,apuleius,metamorphoses,Later Imperial,prose,satire,auto
apuleius.metamorphoses.part.2.tess,apuleius,metamorphoses,Later Imperial,prose,satire,auto
apuleius.metamorphoses.part.3.tess,apuleius,metamorphoses,Later Imperial,prose,satire,auto
apuleius.metamorphoses.part.4.tess,apuleius,metamorphoses,Later Imperial,prose,satire,auto
apuleius.metamorphoses.part.5.tess,apuleius,metamorphoses,Later Imperial,prose,satire,auto
apuleius.metamorphoses.part.6.tess,apuleius,metamorphoses,Later Imperial,prose,satire,auto
apuleius.metamorphoses.part.7.tess,apuleius,metamorphoses,Later Imperial,prose,satire,auto
apuleius.metamorphoses.part.8.tess,apuleius,metamorphoses,Later Imperial,prose,satire,auto
apuleius.metamorphoses.part.9.tess,apuleius,metamorphoses,Later Imperial,prose,satire,auto
apuleius.metamorphoses.tess,apuleius,metamorphoses,Later Imperial,prose,satire,auto
aristotle.economics_book_3.tess,aristotle,economics_book_3,Classical,prose,philosophy,auto
arnobius.adversus_nationes.part.2.tess,arnobius,adversus_nationes,Late Antique,prose,theology,auto
arnobius.adversus_nationes.part.3.tess,arnobius,adversus_nationes,Late Antique,prose,theology,auto
arnobius.adversus_nationes.part.4.tess,arnobius,adversus_nationes,Late Antique,prose,theology,auto
arnobius.adversus_nationes.part.5.tess,arnobius,adversus_nationes,Late Antique,prose,theology,auto
arnobius.adversus_nationes.part.7.tess,arnobius,adversus_nationes,Late Antique,prose,theology,auto
arnobius.adversus_nationes.tess,arnobius,adversus_nationes,Late Antique,prose,theology,auto
arnobius_advesus_nationes.part.1.tess,arnobius_advesus_nationes,,Later Imperial,prose,theology,auto
arnobius_of_sicca.adversus_nationes_libri_vii.tess,arnobius_of_sicca,adversus_nationes_libri_vii,Later Imperial,prose,theology,auto
audradus_modicus.carmina.tess,audradus_modicus,carmina,Carolingian,unknown,medieval,auto
audradus_modicus.de_sancta_trinitate.tess,audradus_modicus,de_sancta_trinitate,Carolingian,unknown,medieval,auto
augustine.adnotationes_in_iob.tess,augustine,adnotationes_in_iob,Late Antique,prose,theology,auto
augustine.breviculus_collationis_cum_donatistis.tess,augustine,breviculus_collationis_cum_donatistis,Late Antique,prose,theology,auto
augustine.commonitorium.tess,augustine,commonitorium,Late Antique,prose,theology,auto
augustine.confessiones.tess,augustine,confessiones,Late Antique,prose,theology,auto
augustine.confessions.tess,augustine,confessions,Late Antique,prose,theology,auto
augustine.contra_academicos.tess,augustine,contra_academicos,Late Antique,prose,theology,auto
augustine.contra_adimantum.tess,augustine,contra_adimantum,Late Antique,prose,theology,auto
augustine.contra_cresconium.tess,augustine,contra_cresconium,Late Antique,prose,theology,auto
augustine.contra_cresconium_grammaticum_et_donatistam.tess,augustine,contra_cresconium_grammaticum_et_donatistam,Late Antique,prose,theology,auto
augustine.contra_duas_epistulas_pelagianorum.tess,augustine,contra_duas_epistulas_pelagianorum,Late Antique,prose,epistolary,auto
augustine.contra_duas_epistulas_pelegianorum.tess,augustine,contra_duas_epistulas_pelegianorum,Late Antique,prose,epistolary,auto
augustine.contra_epistulam_fundamenti.tess,augustine,contra_epistulam_fundamenti,Late Antique,prose,epistolary,auto
augustine.contra_epistulam_parmeniani.tess,augustine,contra_epistulam_parmeniani,Late Antique,prose,epistolary,auto
augustine.contra_faustum.tess,augustine,contra_faustum,Late Antique,prose,theology,auto
augustine.contra_felicem.tess,augustine,contra_felicem,Late Antique,prose,theology,auto
augustine.contra_fortunatum.tess,augustine,contra_fortunatum,Late Antique,prose,theology,auto
augustine.contra_gaudentium_donatistarum_episcopum.tess,augustine,contra_gaudentium_donatistarum_episcopum,Late Antique,prose,theology,auto
augustine.contra_litteras_petiliani.tess,augustine,contra_litteras_petiliani,Late Antique,prose,theology,auto
augustine.contra_mendacium.tess,augustine,contra_mendacium,Late Antique,prose,theology,auto
augustine.contra_partem_donati_post_gesta.tess,augustine,contra_partem_donati_post_gesta,Late Antique,prose,theology,auto
augustine.contra_secundinem.tess,augustine,contra_secundinem,Late Antique,prose,theology,auto
augustine.contra_secundinum.tess,augustine,contra_secundinum,Late Antique,prose,theology,auto
augustine.de_adulterinis_coniugiis.tess,augustine,de_adulterinis_coniugiis,Late Antique,prose,theology,auto
augustine.de_agone_christiano.tess,augustine,de_agone_christiano,Late Antique,prose,theology,auto
augustine.de_baptismo.tess,augustine,de_baptismo,Late Antique,prose,theology,auto
augustine.de_beata_vita.tess,augustine,de_beata_vita,Late Antique,prose,theology,auto
augustine.de_bono_coniugali.tess,augustine,de_bono_coniugali,Late Antique,prose,theology,auto
augustine.de_bono_viduitatis.tess,augustine,de_bono_viduitatis,Late Antique,prose,theology,auto
augustine.de_civitate_dei.tess,augustine,de_civitate_dei,Late Antique,prose,theology,auto
augustine.de_conjugiis_adulterinis.tess,augustine,de_conjugiis_adulterinis,Late Antique,prose,theology,auto
augustine.de_consensu_evangelistarum.tess,augustine,de_consensu_evangelistarum,Late Antique,prose,theology,auto
augustine.de_continentia.tess,augustine,de_continentia,Late Antique,prose,theology,auto
augustine.de_cura_pro_mortuis_gerenda.tess,augustine,de_cura_pro_mortuis_gerenda,Late Antique,prose,theology,auto
augustine.de_cura_pro_mortuis_gerenda_ad_paulinum.tess,augustine,de_cura_pro_mortuis_gerenda_ad_paulinum,Late Antique,prose,theology,auto
augustine.de_dialectica.tess,augustine,de_dialectica,Late Antique,prose,theology,auto
augustine.de_diuinatione_daemonum.tess,augustine,de_diuinatione_daemonum,Late Antique,prose,theology,auto
augustine.de_divinatione_daemonum.tess,augustine,de_divinatione_daemonum,Late Antique,prose,theology,auto
augustine.de_doctrina_christiana.part.1.tess,augustine,de_doctrina_christiana,Late Antique,prose,theology,auto
augustine.de_doctrina_christiana.part.2.tess,augustine,de_doctrina_christiana,Late Antique,prose,theology,auto
augustine.de_doctrina_christiana.part.3.tess,augustine,de_doctrina_christiana,Late Antique,prose,theology,auto
augustine.de_doctrina_christiana.part.4.tess,augustine,de_doctrina_christiana,Late Antique,prose,theology,auto
augustine.de_doctrina_christiana.part.praef.tess,augustine,de_doctrina_christiana.part.praef,Late Antique,prose,theology,auto
augustine.de_doctrina_christiana.tess,augustine,de_doctrina_christiana,Late Antique,prose,theology,auto
augustine.de_duabus_animabus.tess,augustine,de_duabus_animabus,Late Antique,prose,theology,auto
augustine.de_fide_et_operibus.tess,augustine,de_fide_et_operibus,Late Antique,prose,theology,auto
augustine.de_fide_et_symbolo.tess,augustine,de_fide_et_symbolo,Late Antique,prose,theology,auto
augustine.de_genesi_ad_litteram.tess,augustine,de_genesi_ad_litteram,Late Antique,prose,theology,auto
augustine.de_genesi_ad_litteram_imperfectus_liber.tess,augustine,de_genesi_ad_litteram_imperfectus_liber,Late Antique,prose,theology,auto
augustine.de_genesi_ad_litteram_liber_imperfectus.tess,augustine,de_genesi_ad_litteram_liber_imperfectus,Late Antique,prose,theology,auto
augustine.de_gestis_pelagii.tess,augustine,de_gestis_pelagii,Late Antique,prose,theology,auto
augustine.de_gratia_christ.tess,augustine,de_gratia_christ,Late Antique,prose,theology,auto
augustine.de_gratia_christi.tess,augustine,de_gratia_christi,Late Antique,prose,theology,auto
augustine.de_mendacio.tess,augustine,de_mendacio,Late Antique,prose,theology,auto
augustine.de_natura_boni.tess,augustine,de_natura_boni,Late Antique,prose,theology,auto
augustine.de_natura_et_gratia.tess,augustine,de_natura_et_gratia,Late Antique,prose,theology,auto
augustine.de_natura_et_origine_animae.tess,augustine,de_natura_et_origine_animae,Late Antique,prose,theology,auto
augustine.de_nuptiis_et_concupiscentia.tess,augustine,de_nuptiis_et_concupiscentia,Late Antique,prose,theology,auto
augustine.de_opere_monachorum.tess,augustine,de_opere_monachorum,Late Antique,prose,theology,auto
augustine.de_ordine.tess,augustine,de_ordine,Late Antique,prose,theology,auto
augustine.de_patientia.tess,augustine,de_patientia,Late Antique,prose,theology,auto
augustine.de_peccato_originali.tess,augustine,de_peccato_originali,Late Antique,prose,theology,auto
augustine.de_peccatorum_meritis_et_remissione_et_d.tess,augustine,de_peccatorum_meritis_et_remissione_et_d,Late Antique,prose,theology,auto
augustine.de_peccatorum_meritis_et_remissione_et_de_baptismo_parvulorum.tess,augustine,de_peccatorum_meritis_et_remissione_et_de_baptismo_parvulorum,Late Antique,prose,theology,auto
augustine.de_perfectione_iustitiae_hominis.tess,augustine,de_perfectione_iustitiae_hominis,Late Antique,prose,theology,auto
augustine.de_sancta_virginitate.tess,augustine,de_sancta_virginitate,Late Antique,prose,theology,auto
augustine.de_spiritu_et_littera.tess,augustine,de_spiritu_et_littera,Late Antique,prose,theology,auto
augustine.de_trinitate.part.1.tess,augustine,de_trinitate,Late Antique,prose,theology,auto
augustine.de_trinitate.part.10.tess,augustine,de_trinitate,Late Antique,prose,theology,auto
augustine.de_trinitate.part.11.tess,augustine,de_trinitate,Late Antique,prose,theology,auto
augustine.de_trinitate.part.12.tess,augustine,de_trinitate,Late Antique,prose,theology,auto
augustine.de_trinitate.part.13.tess,augustine,de_trinitate,Late Antique,prose,theology,auto
augustine.de_trinitate.part.14.tess,augustine,de_trinitate,Late Antique,prose,theology,auto
augustine.de_trinitate.part.15.tess,augustine,de_trinitate,Late Antique,prose,theology,auto
augustine.de_trinitate.part.2.tess,augustine,de_trinitate,Late Antique,prose,theology,auto
augustine.de_trinitate.part.3.tess,augustine,de_trinitate,Late Antique,prose,theology,auto
augustine.de_trinitate.part.4.tess,augustine,de_trinitate,Late Antique,prose,theology,auto
augustine.de_trinitate.part.5.tess,augustine,de_trinitate,Late Antique,prose,theology,auto
augustine.de_trinitate.part.6.tess,augustine,de_trinitate,Late Antique,prose,theology,auto
augustine.de_trinitate.part.7.tess,augustine,de_trinitate,Late Antique,prose,theology,auto
augustine.de_trinitate.part.8.tess,augustine,de_trinitate,Late Antique,prose,theology,auto
augustine.de_trinitate.part.9.tess,augustine,de_trinitate,Late Antique,prose,theology,auto
augustine.de_trinitate.part.praef.tess,augustine,de_trinitate.part.praef,Late Antique,prose,theology,auto
augustine.de_trinitate.tess,augustine,de_trinitate,Late Antique,prose,theology,auto
augustine.de_utilitae_credendi.tess,augustine,de_utilitae_credendi,Late Antique,prose,theology,auto
augustine.de_utilitate_credendi.tess,augustine,de_utilitate_credendi,Late Antique,prose,theology,auto
augustine.du_duabus_animabus.tess,augustine,du_duabus_animabus,Late Antique,prose,theology,auto
augustine.epistula_ad_catholicos_de_secta_donatist.tess,augustine,epistula_ad_catholicos_de_secta_donatist,Late Antique,prose,epistolary,auto
